,SMILES,log2CL,log2CL_pred
499,c1(c[nH]c2c1cccc2)C[C@@H](C(N[C@@H](C(N[C@H](C(=O)N)CCCCN)=O)Cc1ccccc1)=O)NC([C@@H](NC([C@H](NC([C@H](Cc1[nH]cnc1)N)=O)Cc1c[nH]c2c1cccc2)=O)C)=O,1.632268215499513,1.8132334
500,C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)C36[C@@H](OC(=O)[C@@H]6O)OC4(C(=O)O5)[C@@]12O,1.2016338611696504,1.8672599
501,C[C@@H]1C(=O)O[C@H]2[C@H](O)C34[C@H]5C[C@@H](C(C)(C)C)C36[C@@H](OC(=O)[C@@H]6O)OC4(C(=O)O5)[C@@]12O,1.2016338611696504,1.7518497
502,C[C@@]12[C@@H]([C@]3(C)[C@@H](CC2)C(C)(C)[C@H](CC3)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)CO)O)C[C@H]([C@H]2[C@@]1(C)CC[C@@H]2[C@@](O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)(CCC=C(C)C)C)O,-3.473931188332412,0.50052863
503,Cc1ccc(cc1)S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@]([C@H]2O)(C3(C)C)C,-1.5563933485243853,-0.4035406
504,C1[C@@H]2[C@@H](CN1NC(NS(c1ccc(C)cc1)(=O)=O)=O)CCC2,-1.286304185156641,0.39718977
505,CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@@H]3CC[C@@H](C)CC3)C1=O,-1.0,0.6290711
506,Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,-0.8365012677171204,0.49104655
507,c1(cc(C[C@H](NC(=O)CC[C@@H](C(O)=O)N)C(O)=O)ccc1O)O,2.2016338611696504,1.2684767
508,P(O[C@H]1[C@@H]([C@H]([C@H](O)[C@H](O1)CO)O)O)(=O)(NCCCl)NCCCl,0.6780719051126377,2.2378728
509,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,-0.2863041851566411,0.494107
510,C([C@@H](CO)O)O[N+](=O)[O-],1.859969548221026,2.934256
511,C(C1CCCC1)(c1ccccc1)(C(=O)OC1C[N+](CC1)(C)C)O.[Br-],4.070389327891398,1.7930361
512,C1([C@H]2[C@@]([C@@]3(C([C@H]4[C@@](CC[C@@](C4)(C(O)=O)C)(C)CC3)=C1)C)(CC[C@@H]1[C@@]2(CC[C@@H](C1(C)C)O[C@@H]1[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)C(O)=O)[C@H]([C@H](O)[C@H](O1)C(O)=O)O)C)C)=O,-2.9434164716336326,-1.6156176
513,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=N)OC)O)(C(=O)CO)O)N)O,3.9068905956085187,3.950674
514,CN1[C@@H]2CCC[C@H]1C[C@H](C2)NC(=O)c3nn(C)c4ccccc34,3.1858665453113337,2.96175
515,c1(c(c2c(c(F)c(cc2n(c1)C1CC1)N1C[C@@H](C)NCC1)C)=O)C(=O)O,2.560714954474479,0.8200122
516,NC(=N)NC(=O)Cc1c(Cl)cccc1Cl,2.169925001442312,2.9799407
517,N([C@H](C(O)=O)CS)C(N)=N,1.5260688116675876,1.6654036
518,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,2.963474123974886,3.1102285
519,CC(CCCC(C)(C)O)N,3.4222330006830477,2.6449807
520,"CC(=O)Oc1ccc2c3c1O[C@@H]4[C@]35CC[N@@]([C@H](C2)[C@@H]5C=C[C@@H]4OC(=O)C)C
",7.729960561018015,4.142865
521,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,1.765534746362977,2.2957869
522,[C@@]123[C@@H]([C@@H](C(=C1)OC)OC(=O)[C@](CC(=O)OC)(O)CCCC(O)(C)C)c1c(cc4c(c1)OCO4)CCN2CCC3,1.565597175854225,2.2335577
523,N\N=C\1/NN=Cc2ccccc12,6.409390936137702,2.2764158
524,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,2.5109619192773796,2.6095333
525,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F,3.277984747299765,0.85883707
526,CN1CC[C@@]23[C@H]4CCC(=O)[C@@H]2Oc5c(O)ccc(C[C@@H]14)c35,4.807354922057604,4.17385
527,CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(cc5c4)O)O,1.15704371014558,2.5238965
528,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.4594316186372973,2.657397
529,CN1[C@@H](C[C@@H](O)C1=O)c2cccnc2,0.84799690655495,2.2414615
530,CC[C@@]1(O)CN2CC[C@H]1C[C@@H]2[C@@H](O)c3ccnc4ccc(OC)cc34,3.584962500721156,2.8686686
531,CN(C)CCCN1c2ccccc2CCc3cc(O)ccc13,3.2016338611696504,3.529587
532,c1cc2n3c(cnc3CO)CN=C(c3ccccc3F)c2cc1Cl,3.2794712956444676,2.2094316
533,C1(C(=C([C@@](C(=C1C(\C=C\c1ccc(cc1)O)=O)O)(O)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO)O)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO)=O,0.0,0.73016334
534,CN[C@@H]1C[C@H]2OC(C)([C@@H]1OC)n3c4ccccc4c5c6[C@@H](O)NC(=O)c6c7c8ccccc8n2c7c35,-8.0782590139205,1.0843313
535,NC(=O)NO,0.5849625007211562,2.6401732
536,Cc1cc(O)c2C(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6C(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c56,-2.9434164716336326,-0.445386
537,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0.84799690655495,0.5093875
538,CC(C)Cc1ccc(cc1)C(C)C(=O)O,-0.2863041851566411,1.5188848
539,CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1,4.700439718141092,2.515479
540,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(=O)C,4.584962500721156,2.508797
541,C1CN=C(N1)C2COc3ccccc3O2,3.321928094887362,2.899222
542,C1CC[C@@H]([C@@H](C1)C(=O)N(C)CC(=O)NO)C(O)=O,2.655351828612554,0.9089774
543,c1(\C=C\C(NCCO)=O)ccccc1,-0.01449956969511509,2.9224863
544,CC(C(c1ccc(cc1)O)O)N2CCC(CC2)Cc3ccccc3,6.012792121972625,3.8074987
545,CCCCCNC(=O)c1coc(n1)[C@H]2[C@@H](Cc3ccccc3CCC(=O)O)[C@@H]4CC[C@H]2O4,2.678071905112638,1.4435245
546,ClCCNP1(=O)OCCCN1CCCl,0.13750352374993502,2.157652
547,Cc1c(ccnc1CS(=O)c2[nH]c3ccc(cc3n2)n4cccc4)OC,-0.4540316308947075,1.7913644
548,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(=C/CCCC(=O)O)\C[C@H]12,4.0,1.7417899
549,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,1.722466024471091,2.5313287
550,[H]N([H])C(C(CCn1ccnc1C)(c1ccccc1)c1ccccc1)=O,2.608809242675524,2.6222997
551,C[C@@H](O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC=N,1.584962500721156,1.9434767
552,CN(C)CCCN1c2ccccc2CCc3ccccc13,3.700439718141092,4.285693
553,CN(=O)(C)CCCN1c2ccccc2CCc3ccccc13,3.584962500721156,3.1831512
554,C1CCCC(CC1)NC(P(=O)(O)O)P(=O)(O)O,1.1110313123887439,0.10229698
555,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45,4.169925001442312,2.635563
556,c1(ccc(cc1)S(=O)(=O)N)S(=O)(=O)Nc1cccc2c(c[nH]c12)Cl,-0.47393118833241243,0.5317415
557,CC1(C)\C(=C\C=C\C=C\C=C/C2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)\N(CCCCS(=O)(=O)O)c5ccc6ccccc6c15,2.765534746362977,0.8249733
558,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3,0.37851162325372983,1.4864016
559,N1(c2ccc(cc2)C(C(=O)O)C)C(=O)c2c(C1)cccc2,-0.6214883767462702,0.84983504
560,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c4ccccc4,4.321928094887363,3.5363224
561,C(=O)(N)c1cc(N)ccc1,2.9818526532897405,2.301941
562,C1[C@@H](C(=O)NCCCNC(N)=N)N(CCC1)C(=O)[C@H](NCC(=O)O)CC1CCCCC1,2.608809242675524,1.929175
563,CN(C)CCCNc1ncc(C)c2[nH]c3ccc4cc(O)ccc4c3c12,4.169925001442312,2.2330196
564,c1(N(CC(CN(c2c(c(c(I)c(c2I)C(NC[C@@H](CO)O)=O)C(NC[C@@H](CO)O)=O)I)C(C)=O)O)C(C)=O)c(c(c(I)c(c1I)C(NC[C@@H](CO)O)=O)C(NC[C@@H](CO)O)=O)I,0.5260688116675876,0.14733358
565,[H]N([H])[C@H]1C[C@H](O[C@H]2C[C@@](Cc3c2c(c2C(c4c(cccc4OC)C(c2c3O[H])=O)=O)O[H])(C(CO[H])=O)O[H])O[C@@H](C)[C@H]1I,7.129283016944966,3.8959126
566,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,1.0,0.8513199
567,[H]N(C[C@@H](CO[H])O[H])C(c1c(c(C(N([H])C[C@@H](CO[H])O[H])=O)c(c(c1I)N(C)C(CO[H])=O)I)I)=O,0.48542682717024166,1.1439259
568,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.925999418556223,0.74676096
569,c1(c(c(c(I)c(c1I)C(NC[C@@H](CO)O)=O)C(NC[C@@H](CO)O)=O)I)N(C[C@@H](COC)O)C(C)=O,0.34482849699744117,1.1512392
570,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,0.48542682717024166,1.1350026
571,CNC(=O)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,1.263034405833794,-0.2890613
572,c1(c(c(c(I)c(c1I)C(N[C@@H]([C@@H](CO)O)CO)=O)C(N[C@@H]([C@@H](CO)O)CO)=O)I)N(C(CC(N(c1c(c(c(I)c(c1I)C(N[C@@H]([C@@H](CO)O)CO)=O)C(N[C@@H]([C@@H](CO)O)CO)=O)I)C)=O)=O)C,0.5753123306874368,0.36856654
573,[H]OC[C@@H](C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C(C)C)c1ccccc1,4.972692654004264,3.5082629
574,CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5,1.2016338611696504,1.2940278
575,CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OC(=O)N6CCC(CC6)N7CCCCC7)cc15)[C@@](O)(CC)C(=O)OC4,2.807354922057604,2.6257503
576,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,7.129283016944966,2.2865934
577,[H]O[C@](Cn1cncn1)(c1cc(ccc1F)F)[C@@H](C)c1nc(cs1)c1ccc(C#N)cc1,-0.23446525363702297,1.0829737
578,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O,0.37851162325372983,1.0868256
579,[H]OC([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](C(=O)O[H])O[C@@H]1O[C@@H]1CC[C@@]2(C)C3C(C=C4[C@H]5C[C@@](C)(CC[C@@]5(C)CC[C@]4(C)[C@@]3(C)CC[C@@H]2C1(C)C)C(=O)O[H])=O)O[H])O[H])O[H])O[H])O[H])=O,-4.321928094887363,-1.5835202
580,[H]n1c2ccncc2nc1c1ccc(cc1OC)S(C)=O,4.371558862611963,2.3592384
581,NNC(=O)c1ccncc1,2.8875252707415875,3.1105483
582,CC(C)NCC(O)c1ccc(O)c(O)c1,5.807354922057604,3.153015
583,O=N(=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)ON(=O)=O,4.954196310386875,1.2487049
584,O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)ON(=O)=O,2.6322682154995127,1.734949
585,O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)ON(=O)=O,1.0,1.7349488
586,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3cc(C)on3,-3.8365012677171206,0.08067337
587,COC(=O)C1=C(C)NC(=C(C1c2cccc3nonc23)C(=O)OC(C)C)C,4.700439718141092,2.3249779
588,CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OCC5COC(Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,2.350497247084133,1.3459704
589,N1(C(Cc2c(CC1)cc(c(c2)OC)OC)=O)CCC[N@@](C)C[C@@H]1c2cc(c(cc2C1)OC)OC,3.3603642765434705,3.3221748
590,COc1ccc(CN(CCC(=O)O)C(=O)CNC(=O)Cc2ccc(NC(=O)Nc3ccccc3C)c(OC)c2)cc1OC,3.4594316186372973,1.1352162
591,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C,3.321928094887362,0.72138596
592,"N1(C([C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC(=O)CCCC(C)C)C(C)C)=O)[C@H](O)C)=O)C(C)C)=O)C(C)C)=O)[C@@H](C(N[C@H](C(N[C@@H](C(N[C@@H]2C(N[C@@H](C(N[C@H](C(N[C@@H](Cc3ccccc3)C(N\C(C(N[C@H](C(O[C@@H]2C)=O)C(C)C)=O)=C/C)=O)=O)C(C)C)=O)[C@H](CC)C)=O)=O)[C@H](CC)C)=O)CCCN)=O)CCC1
",1.9634741239748859,1.7554523
593,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.48542682717024166,1.262434
594,CNC1(CCCCC1=O)c2ccccc2Cl,4.247927513443585,2.58376
595,Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=O)Nc4ccccc4C3=O)CC2,2.7441610955704103,2.0350208
596,CCC(=O)C1(CCN(C)CC1)c2cccc(O)c2,3.2016338611696504,2.8740811
597,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2,0.6780719051126377,1.0151826
598,OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,-1.5145731728297585,1.0557672
599,c12c(cccc1cncc2)OCC(N[C@H](C(N[C@H]([C@@H](C(N1[C@@H](CSC1)C(NC(C)(C)C)=O)=O)O)Cc1ccccc1)=O)CSC)=O,3.3923174227787602,2.2380476
600,CCCCCCCCC\C=C\C=C\C(=O)NCC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](Nc2[nH]cnc3ncnc23)O[C@H]1[C@@H](O)CO,1.4329594072761063,1.2692299
601,c1c(c2c(cc1)C(=O)c1c(c(O)c3c(c1O)[C@@H](O)[C@@](O)(CC)C[C@@H]3O[C@@H]1C[C@@H]([C@@H]([C@@H](O1)C)O)N1CCOCC1)C2=O)O,5.419538891513785,2.6390433
602,NCCCNc1ccc2c(CNCCO)nn3c4c(O)ccc(O)c4C(=O)c1c23,4.169925001442312,2.2119207
603,c1cc2c(cc1O)c(c[nH]2)C[C@@H](C(=O)O)N,0.7824085649273732,1.3840139
604,S(c1ccc(C(=O)CCC(=O)O)cc1)(=O)(=O)CCCOc1c(c(O)c(cc1)C(=O)C)CCC,4.124328135002202,1.0202472
605,[H]N(C(CC(C)(C)N([H])[H])=O)[C@@H]1CCc2ccccc2N(Cc2ccc(cc2)c2ccccc2c2nnnn2[H])C1=O,1.6088092426755238,1.7177515
606,c1cc(cc(c1)Cl)N2CCN(CC2=O)Cc3cncn3Cc4ccc(cc4)C#N,1.6780719051126378,1.3649381
607,CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,4.523561956057013,3.2928107
608,"C(=O)([C@@H](COC)NC(=O)C)NCc1ccccc1
",-0.8109661756099832,2.3209047
609,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5ccccc5C4=O)O)(C(=O)C)O)N6CC6)OS(=O)(=O)C,4.5570424152637194,2.425682
610,NC(=N)c1ccc(cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N3CCC(CC3)OCC(=O)O,0.925999418556223,2.1452978
611,NC1=NC(=O)N(C=C1)[C@@H]2CS[C@H](CO)O2,2.263034405833794,2.6319187
612,c1ccc(cc1)C(Cc2ccccn2)N,0.84799690655495,2.2751536
613,COC(c1cnc2C(=C3CCN(CC3)CCc3ccc(cc3)OCc3ccc4ccccc4n3)c3ccccc3CCn12)=O,3.821710215034674,2.841576
614,c1(c2c(cccc2)[nH]c1)C[C@@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC([C@@H](CSSC[C@@H](NC([C@@H](NC([C@@H](NC1=O)CCCCN)=O)C(C)C)=O)C(N[C@@H]([C@@H](C)O)C(=O)N)=O)NC(=O)[C@@H](N)Cc1ccc2c(c1)cccc2)=O,2.5109619192773796,1.7121149
615,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c2nc3ccccc3[nH]2,2.137503523749935,1.9117706
616,CS(=O)(=O)[N@@](N(S(=O)(=O)C)C(=O)NC)CCCl,4.529820946528695,2.6549382
617,O=C1[C@@]23[C@@H]([C@@]4(OC(=O)C)[C@@H](C[C@@H]2C3)OC4)[C@H](OC(=O)c2ccccc2)[C@]2(C(C(=C(C)[C@H](C2)OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)c2ccccc2)O)C1OC(=O)C)(C)C)O,3.4329594072761065,1.7960188
618,C([C@@H]1[C@H]([C@H](O)C[C@@H]1O)CC[C@H](CCc1ccccc1)O)\C=C\CCCC(OC(C)C)=O,2.7441610955704103,2.6259334
619,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)[C@@H](CCNC)O)C(=O)O)[C@@H](C)O,1.01435529297707,1.057744
620,N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3,-0.8109661756099832,1.4724545
621,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5c[nH]cn5)NC(=O)[C@@H]6CCC(=O)N6,1.0,1.5296191
622,N1([C@H](C(=O)N)CC)C(=O)CCC1,-0.15200309344504997,2.8008657
623,C(Nc1c(cccc1C)C)([C@H]1[N@@](CCCC)CCCC1)=O,3.1210154009613658,2.834628
624,[H]OC([C@@]1(CCN(C[C@H]1C)C1CCC(CC1)(C#N)c1ccc(cc1)F)c1ccccc1)=O,-1.217591435072627,0.6417928
625,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,4.523561956057013,1.894665
626,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,0.925999418556223,1.1353436
627,C(=O)([C@@H](NC(=O)c1ccc(cc1)NC[C@@H]1N(c2c(=O)nc([nH]c2NC1)N)C=O)CCC(=O)O)O,2.035623909730721,0.90351814
628,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,3.3074285251922473,4.058798
629,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0.84799690655495,2.9191175
630,c1ccc2c(C3(CCC2c2ccccc32)C[C@H](CNC)O)c1,3.867896463992655,3.112855
631,c12[C@@]34[C@H]([C@@H](Cc1ccc(c2)O)[N@](C)CC3)CCCC4,3.9726926540042644,3.8380706
632,C[C@@H]1CC(=O)NN=C1c2ccc(NN=C(C#N)C#N)cc2,1.925999418556223,0.88327044
633,C([C@@H](N[C@H]1CCc2c(cccc2)N(CC(O)=O)C1=O)CCCCN)(O)=O,0.29865831556451516,1.681377
634,c12CC(c3c(N(c2cccc1)C(=O)N)cccc3)O,-0.18442457113742744,2.6740825
635,CCN(CC)CC(=O)Nc1c(C)cccc1C,4.0,3.4922879
636,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,1.070389327891398,2.4006913
637,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCOCC3)c(F)c2,0.84799690655495,2.072698
638,C1CSS[C@@H]1CCCCC(=O)O,3.523561956057013,1.6930346
639,C1CSS[C@H]1CCCCC(=O)O,3.7441610955704103,1.6930346
640,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc2c[nH]c3c2cccc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc4ccc(cc4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc5ccccc5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](Cc6cnc[nH]6)N)C(=O)O,-6.643856189774724,-0.5076926
641,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,0.2630344058337938,1.5782218
642,c12c3C=4[C@H]([N@@](C[C@H](C4)NC(N(CC)CC)=O)C)Cc1c[nH]c2ccc3,3.733354340613827,3.1116714
643,N1[C@@H](C)CN(CC1)c1c(F)cc2c(c(cn(c2c1F)CC)C(O)=O)=O,1.9927684307689242,1.3939869
644,c1c(csc1COc2c3c(nc[nH]3)nc(n2)N)Br,4.429615964201735,2.547373
645,c1cccc2c1C(c1c2cccc1)(CCCCN1CCC(CC1)NC(c1c(cccc1)c1ccc(cc1)C(F)(F)F)=O)C(NCC(F)(F)F)=O,3.1210154009613658,3.2818656
646,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,0.0,1.295877
647,CC(C)N1CCC(CC1)N(C(=O)Cc2ccccc2)c3ccc(Cl)cc3,4.0,2.630691
648,CN1C(=O)C(O)N=C(c2ccccc2Cl)c3cc(Cl)ccc13,2.0,1.7551429
649,CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4nnn[nH]4,3.035623909730721,1.2165284
650,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,2.84799690655495,1.6785961
651,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0.0,1.0372573
652,[H]O[C@@H](CN1CCC(CC1)N(C)c1nc2ccccc2s1)COc1ccc(c(c1)F)F,0.765534746362977,2.7396166
653,CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5cc6c(cc5c4CN7CCN(CC7)C)OCCO6)O,4.647890091059215,2.7193902
654,O[C@@H]([C@@H]([C@@H](CO)O)O)[C@@H](CO)O,0.2630344058337938,1.9771296
655,CNCCCC12CCC(c3ccccc13)c4ccccc24,3.807354922057604,3.2774813
656,COc1ccc(Cl)cc1[C@]2(F)C(=O)Nc3cc(ccc23)C(F)(F)F,3.9068905956085187,1.9435695
657,CC(C)Oc1ccccc1N1CCN(CC1)Cc1cccc(c1)C(N1CCCCC1)=O,2.625270489374693,3.2343597
658,C=C(C[C@@H](C(=O)O)NC(=O)C1=CC=C(C=C1)CCC2=CN=C3C(=N2)C(=NC(=N3)N)N)C(=O)O,1.6229303509201767,0.4852818
659,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccccc3,3.9068905956085187,1.9508464
660,C(Oc1ccccc1)(Oc1ccccc1)CN(C)C,3.776103988073164,2.993247
661,CC(CCc1ccc2OCOc2c1)NCC(O)c3ccc(O)c(c3)C(=O)N,4.0,3.2445683
662,NC(=N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C3CCCCC3)cc1,0.925999418556223,2.1292076
663,c12c([nH]cc1CCNC(C)=O)ccc(c2)OC,4.044394119358453,3.087626
664,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ncc(C)s3,-3.0588936890535687,0.370589
665,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,5.523561956057013,3.8325055
666,N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(=O)O,2.807354922057604,1.4962838
667,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3C[C@@](O)(Cc4c(O)c5C(=O)c6ccccc6C(=O)c5c(O)c34)C(=O)CO)O[C@H]2C,1.3219280948873624,3.000225
668,c12c3c([C@@]4(O[C@@H](O3)[C@@H](O)[C@@H]([C@@H]4O)N(C)C)C)cc(c1C(c1c(c3[C@@H](C[C@@](Cc3cc1C2=O)(C)O)OC)O)=O)O,3.5372960670908418,1.3463631
669,CCOC(=O)C1(CCN(C)CC1)c2ccccc2,2.292781749227846,3.2287023
670,Cc1cc2c([nH]1)cccc2OCC(CNC(C)C)O,2.5434958834257717,3.536861
671,CN1CCCCC1C(=O)Nc2c(C)cccc2C,2.765534746362977,2.4375632
672,CCCC(C)(COC(=O)N)COC(=O)N,-0.7369655941662062,2.3692112
673,CCC1(CCCCN(C)C1)c2cccc(O)c2,4.807354922057604,3.2993402
674,S=C1NC=Nc2[nH]cnc12,3.9068905956085187,2.8851776
